l_id,longitude,latitude
4912,-87.648773,41.949837
4913,-87.65,41.85
4914,-87.66684,42.01815
4915,-87.629799,41.878113
4916,-87.665031,41.99744
4917,-87.66259,41.967808
4918,-87.67347,41.958019
4919,-87.63974,41.883514
4920,-87.669334,41.889645
4921,-87.63205,41.867432
4922,-87.649338,41.943314
4923,-87.648758,41.949841
4924,-87.628235,41.903194
4925,-87.629799,41.878113
5091,-87.635223,41.830894
4926,-87.629799,41.878113
4927,-87.653191,41.972221
4928,-87.661964,41.963051
4929,-87.665031,41.99744
4930,-87.709373,41.86668
4931,-87.713547,41.975739
4932,-87.639885,41.940655
4933,-87.668091,41.879612
4934,-87.68291,41.991386
4859,-87.629799,41.878113
4935,-87.65329,41.885788
4876,-87.6972,41.918182
4936,-87.674988,41.935962
4937,-87.644168,41.941744
4938,-87.633821,41.913757
4939,-87.647917,41.912195
4940,-87.668485,42.015915
4941,-87.634646,41.909047
4943,-87.66569,41.90285
4945,-87.638612,41.893131
4942,-87.633197,41.877997
4946,-87.682189,42.019081
4947,-87.667411,41.720949
4948,-87.668803,41.903593
4949,-87.647979,41.883377
4950,-87.677875,41.919033
4951,-87.655059,41.945414
4952,-87.680118,41.954383
4953,-87.673882,42.007213
4955,-87.74061,41.975332
4957,-87.677355,41.907145
4958,-87.678469,42.014366
4959,-87.707274,41.910771
4961,-87.658181,41.881653
4962,-87.627813,41.884809
4963,-87.676306,42.019403
4965,-87.766712,41.997766
4964,-87.661189,41.910722
4966,-87.659992,41.980453
4967,-87.680285,41.961467
4969,-87.750739,41.939051
4971,-87.676923,41.910029
4968,-87.662468,41.913697
4972,-87.676361,41.903205
4973,-87.68343,41.807019
4975,-87.654787,41.929449
4976,-87.845125,41.987573
4977,-87.626915,41.897937
4978,-87.704614,41.917693
4979,-87.677616,41.85607
4956,-87.676648,41.951625
4980,-87.661936,41.878994
4981,-87.767021,41.931278
4983,-87.668801,41.876926
4984,-87.648064,41.876465
4986,-87.650002,41.849998
4987,-87.683865,41.961399
4988,-88.256386,41.87552
4989,-87.677843,41.902893
4990,-87.697252,41.919598
4991,-87.677582,41.916237
4992,-87.647263,41.882904
4993,-87.62234,41.886434
4994,-87.679999,41.911898
4995,-87.656235,41.886433
4996,-87.70543,41.935535
4997,-87.68121,41.954178
4998,-87.637997,41.918448
4999,-87.67751,41.91367
5000,-87.609606,41.693725
5002,-87.68002,41.955476
5003,-87.697809,41.923329
5004,-87.694,41.924843
5001,-87.766131,41.938083
5005,-87.736189,41.96624
5006,-87.657821,41.882865
5007,-87.635193,41.830875
5009,-87.648191,41.911809
5010,-87.666992,41.897579
5008,-87.705727,41.932106
5011,-87.664741,41.921591
4960,-87.780281,41.938663
5012,-87.669647,41.984505
5013,-87.688238,41.930479
5014,-87.627689,41.875552
5015,-87.686951,41.975871
5016,-87.690193,42.019184
5017,-87.673622,41.946953
5018,-87.620506,41.895508
5019,-87.697662,41.92186
5020,-87.686409,41.916298
5021,-87.648705,41.910999
5022,-87.794029,41.938313
5023,-87.642281,41.837875
5024,-87.639824,41.924313
5025,-87.778824,41.93816
5026,-87.629799,41.878113
5027,-87.776627,41.938595
5028,-87.6352,41.897341
5029,-87.68583,41.910078
5030,-87.766724,41.939987
5031,-87.668381,41.982002
5032,-87.667641,41.979847
5033,-87.9319,41.959884
5034,-87.637418,41.920751
5035,-87.806808,41.947674
5036,-87.77092,41.938511
5724,-87.637199,41.879211
5037,-87.628067,41.902168
5038,-87.629181,41.884247
5039,-87.655128,41.884098
5040,-87.633736,41.85387
5041,-87.628156,41.881359
5042,-87.625657,41.881435
5043,-87.669441,41.905312
5044,-87.697563,41.921833
5045,-87.693504,41.9207
5046,-87.667404,41.891083
5048,-87.624207,41.891766
5049,-87.668373,41.979889
5050,-87.634984,41.91056
5052,-87.673264,42.018673
5053,-87.69176,41.917671
5054,-87.650902,41.880447
5055,-87.730362,41.942955
5056,-87.673264,42.018673
5057,-87.634834,41.911423
5051,-87.628471,41.905907
5058,-87.708275,41.929493
5059,-87.630966,41.877716
5060,-87.70743,41.929577
5061,-87.747719,41.960567
5062,-87.651115,41.927036
5063,-87.620706,41.878341
5064,-87.645515,41.933628
5065,-87.671837,41.890987
5067,-87.624542,41.876587
5068,-87.677414,41.913139
5069,-87.637199,41.879211
5070,-87.624229,41.897446
5071,-87.619858,41.892776
5072,-87.626877,41.880144
5073,-87.665215,41.992203
5074,-87.629799,41.878113
5075,-87.633446,41.900307
5076,-87.62706,41.853988
5077,-87.712708,41.924652
5078,-87.669899,41.990822
5079,-87.657936,41.948978
5080,-87.63672,41.888462
5081,-87.629555,41.889824
5082,-87.63871,41.868393
5083,-87.678978,41.910358
5084,-87.626381,41.896709
5085,-87.67368,42.01861
5086,-87.669029,41.940056
5087,-87.664368,41.954643
5088,-87.702202,41.746246
5089,-87.73201,41.885414
5090,-87.619865,41.892776
5092,-87.644264,41.939835
5093,-87.628023,41.891036
5095,-88.895744,41.29269
5096,-87.662643,41.900326
5098,-87.631599,41.896027
5099,-87.65593,41.915863
5097,-87.688065,41.925831
5101,-87.629799,41.878113
5102,-87.714035,41.885017
5103,-87.678162,41.852417
5105,-87.636299,41.911022
5106,-87.631065,41.85305
5107,-87.734032,41.963932
5108,-87.627335,41.860455
5109,-87.689041,41.97287
5110,-87.657471,41.91663
5111,-87.631935,41.890015
5112,-87.648613,41.891846
5113,-87.647919,41.925674
5115,-87.682236,41.959312
5117,-87.657143,41.931839
5118,-87.70771,41.94194
5104,-87.648153,41.880214
5119,-87.67701,41.909817
5120,-87.636528,41.896833
5114,-87.627317,41.889828
5122,-87.652483,41.909349
5123,-87.626712,41.900194
5125,-87.713464,41.932466
5126,-87.612432,41.758319
5127,-87.632519,41.889183
5128,-87.635614,41.893676
5129,-87.626982,41.890887
5130,-87.624809,41.886486
4887,-87.595805,41.787715
5066,-87.63479,41.893166
5131,-87.629957,41.890826
5132,-87.646111,41.691111
5133,-87.760304,41.966298
5134,-87.634494,41.895183
5135,-87.5865,41.803776
5136,-87.624298,41.874428
5137,-87.678343,41.919586
5138,-87.624809,41.886486
5139,-87.62566,41.877036
5140,-87.782004,41.946698
5141,-87.648422,41.87705
5142,-87.650958,41.879178
4898,-87.63463,41.885367
5143,-87.626987,41.882064
5144,-87.635279,41.915388
5145,-87.629585,41.872272
5146,-87.674099,41.967473
5147,-87.661502,41.934885
5148,-87.658585,41.94978
5149,-87.630093,41.889799
5150,-87.663766,41.934022
5151,-87.626802,41.892345
5152,-87.66686,41.779115
5153,-87.638118,41.889937
5154,-87.62989,41.893838
5155,-87.63148,41.926381
5156,-87.593912,41.79119
5157,-87.62855,41.880826
5158,-87.62732,41.901063
5159,-87.661936,41.878994
5160,-87.623083,41.891873
5161,-87.639029,41.894718
5162,-87.663569,41.928434
5163,-87.65702,41.875066
5164,-87.629053,41.903702
5165,-87.623319,41.896211
5166,-87.600122,41.789132
5167,-87.635359,41.888212
5168,-87.627522,41.87495
5169,-87.67202,41.954411
5170,-87.648796,41.873764
5171,-87.662117,41.912006
5172,-87.629204,41.892445
5173,-87.636029,41.896252
5174,-87.624657,41.876431
5175,-87.633354,41.890225
5176,-87.65802,41.96912
5177,-87.659073,41.887417
5178,-87.673498,41.960618
5179,-87.67852,41.950413
5180,-87.62088,41.879429
5181,-87.566513,41.766747
5182,-87.624176,41.875786
5183,-87.642258,41.879101
5184,-87.628159,41.883236
5186,-87.732742,41.953743
5187,-87.627403,41.89856
5188,-87.636574,41.880867
5189,-87.624611,41.851879
5190,-87.689911,41.918705
5193,-87.631721,41.89003
5194,-87.677121,41.910694
5195,-87.635719,41.893616
5196,-87.629723,41.893318
5197,-87.588719,41.799489
5199,-87.656448,41.857944
5200,-87.620003,41.880001
5192,-87.628967,41.878349
5201,-87.626549,41.877972
5202,-87.663948,41.949863
5203,-87.629799,41.878113
5204,-87.666359,42.00946
5205,-87.628151,41.883236
5206,-87.624947,41.879322
5207,-87.689697,41.985825
5208,-87.635719,41.893616
5209,-87.692429,41.919979
5211,-87.676399,41.903343
5212,-87.638222,41.89407
7839,-87.628151,41.883251
5213,-87.627701,41.859951
5214,-87.630409,41.889805
5215,-87.664253,41.885086
5216,-87.635277,41.89389
5185,-87.630234,41.897106
5217,-87.740196,41.807579
5218,-87.635401,41.889395
5219,-87.626076,41.886436
5220,-87.626442,41.828926
5221,-87.626785,41.886623
5222,-87.645515,41.93362
5225,-87.648796,41.873764
5226,-90.016724,40.926456
5198,-87.636887,41.890114
5229,-87.637047,41.892361
5230,-87.625237,41.883213
5231,-87.6688,41.921616
5232,-87.671272,41.921509
5233,-87.677223,41.954494
5234,-87.619995,41.891403
5235,-87.619987,41.89146
5237,-87.635376,41.893288
5238,-87.674759,41.880623
5239,-87.648819,41.884163
5240,-87.627701,41.890087
5241,-87.645741,41.923497
5227,-87.629921,41.893627
5210,-87.629799,41.878113
5242,-87.634308,41.895439
5243,-87.619987,41.89146
5244,-87.652473,41.921497
5245,-87.636475,41.878853
5248,-87.871346,42.010872
5246,-87.636681,41.891537
5228,-87.668037,41.903351
5224,-87.642685,41.87714
5249,-87.627174,41.898151
5236,-87.752075,41.960651
5250,-87.624474,41.87944
5251,-87.658966,41.887001
5252,-87.63105,41.887775
5253,-87.635361,41.888371
5254,-87.621994,41.88493
5255,-87.63105,41.887775
5256,-87.634777,41.965032
5257,-87.633606,41.925739
5258,-87.669708,41.954563
5259,-87.627144,41.881813
5261,-87.644188,41.938293
5260,-87.674713,41.908283
5262,-87.629799,41.878113
5263,-87.629799,41.878113
5264,-87.624954,41.883827
5265,-87.68145,41.691772
5266,-87.624474,41.892765
5267,-87.676933,41.909698
5268,-87.629799,41.878113
5269,-87.630997,41.894127
5271,-87.671624,41.906957
7749,-87.685905,41.964264
5272,-87.752075,41.960651
5273,-87.624977,41.880379
5274,-87.685104,41.918301
5275,-87.619873,41.885799
5276,-87.632454,41.896008
5270,-87.628944,41.909489
5277,-87.62461,41.878586
5278,-87.643211,41.887173
5279,-87.621536,41.890022
5280,-87.646898,41.890941
5281,-87.660301,41.999111
5902,-87.62309,41.884503
5282,-87.70659,41.887814
5283,-87.678007,41.887205
5284,-87.631239,41.881797
5285,-87.641661,41.883182
4970,-87.617418,41.897365
5286,-87.671419,41.943955
5287,-87.674309,41.935818
5288,-87.634123,41.877475
5289,-87.689015,41.961704
5290,-87.687887,41.922052
5291,-87.652608,41.939639
5292,-87.627846,41.894139
5293,-87.813667,42.053726
5294,-87.631226,41.89595
5295,-87.701275,41.925057
5223,-87.678835,41.971531
5296,-87.62353,41.894943
5297,-87.798617,41.938333
5298,-87.626419,41.891796
5299,-87.727455,41.968158
5300,-87.628104,41.886791
5301,-87.646446,41.835264
5302,-87.692955,41.93775
5303,-87.626648,41.889333
5304,-87.636042,41.87972
5305,-87.655629,41.930082
5306,-87.782009,41.788511
5307,-87.68079,41.95713
5309,-87.657537,41.978205
5310,-87.629338,41.87904
5308,-87.63751,41.88033
5311,-87.690791,41.961545
5312,-87.80242,41.98006
5313,-87.646902,41.946783
5314,-87.780118,41.790547
5316,-87.62425,41.900464
5317,-87.650728,41.940252
5318,-87.678924,41.96878
5319,-87.64121,41.883557
5320,-87.659966,41.97731
5321,-87.667782,41.896329
5322,-87.665605,41.954611
5323,-87.644323,41.936772
5324,-87.677098,41.898626
5325,-87.616487,41.884618
5326,-87.629686,41.893226
5327,-87.632519,41.889183
5538,-87.609569,41.69138
5328,-87.842533,41.980996
5330,-87.66387,42.01455
5331,-87.647246,41.884445
5332,-87.674716,41.908283
5333,-87.634933,41.913319
5335,-87.630075,41.905643
5336,-87.62587,41.884487
5337,-87.702043,41.922188
5338,-88.912128,42.092232
5339,-87.699784,42.003036
5340,-87.625239,41.880822
5341,-87.649465,41.909997
5342,-87.689925,41.971045
5343,-87.61953,41.887646
5344,-87.707222,41.960958
5345,-87.686971,41.902314
4985,-87.654765,41.883597
5346,-87.752792,41.967697
7593,-87.71171,41.948636
5347,-87.656174,41.91922
5348,-87.633224,41.883434
5349,-87.766861,41.948261
5350,-87.64471,41.929237
5351,-87.628972,41.876326
5352,-87.741562,41.789101
5353,-87.669243,41.953022
5354,-87.799278,41.930843
5355,-87.681816,41.958763
5356,-87.64,41.9
5357,-87.655499,41.994961
5358,-87.6903,41.910126
5334,-87.6903,41.910126
5359,-87.656754,41.918246
5360,-87.625359,41.891582
5362,-87.741447,41.749233
5363,-87.719223,41.93182
5365,-87.624893,41.875952
5364,-87.632332,41.884468
5361,-87.661453,41.900097
5329,-87.666763,41.965935
5366,-87.692988,41.92456
5367,-87.635277,41.881958
5368,-87.654677,41.954059
5369,-88.10019,41.644246
5370,-87.680923,41.953987
5371,-87.634598,41.878151
5372,-87.638931,41.911491
5374,-87.694,41.968845
5375,-87.657066,41.885201
5377,-87.717575,41.934525
5378,-87.629555,41.879463
5379,-87.67054,41.99427
5376,-87.651291,41.924511
5381,-87.674576,41.830406
5382,-87.670486,41.942425
5383,-87.629349,41.889061
5384,-87.627098,41.896713
5385,-87.662788,41.857624
5386,-87.627716,41.879749
5387,-87.624542,41.876572
5388,-87.665031,42.007931
5389,-87.629799,41.878113
5390,-87.629799,41.878113
5391,-87.681528,41.903339
5393,-87.672981,41.856071
5394,-87.658317,41.89106
5396,-87.627933,41.885778
5397,-87.664841,41.902203
5398,-87.629799,41.878113
5400,-87.637543,41.88126
5401,-87.68705,41.966347
5403,-87.701683,41.925892
5402,-87.645851,41.836128
5405,-87.619034,41.89106
5406,-87.698372,41.92366
5407,-87.629603,41.889792
5408,-87.622055,41.889687
5404,-87.660019,41.978024
5409,-87.635284,41.879726
5410,-87.698929,41.923771
5411,-87.641449,41.879902
5412,-87.625404,41.883224
5414,-87.701683,41.925892
5415,-87.658409,41.891033
5416,-87.629692,41.879066
5417,-87.629532,41.878048
5413,-87.841225,41.98547
5418,-87.708786,41.92989
5419,-87.593727,41.791191
5420,-87.629799,41.878113
7685,-87.628021,41.889519
5422,-87.630961,41.885735
5421,-87.615364,41.893894
5423,-87.660789,41.858734
5424,-87.691956,41.897614
5425,-87.682442,41.92403
5426,-87.63665,41.885544
5427,-87.624146,41.882351
5428,-87.705116,41.928139
5395,-87.629799,41.878113
5392,-87.629799,41.878113
5429,-87.690173,41.895428
5430,-87.698112,41.937111
5431,-87.656814,41.983685
5432,-87.644455,41.94231
5433,-87.699791,41.924522
5435,-87.658195,41.978069
5436,-87.658791,41.896221
5437,-87.633537,41.876343
5434,-87.626366,41.875805
4944,-87.647749,41.935873
5438,-87.667427,41.893257
5439,-87.671843,41.906934
5440,-87.646431,41.945789
5441,-87.61776,41.892918
5442,-87.690727,41.917568
5443,-87.598068,41.789104
5444,-87.670311,42.009609
4882,-87.673645,41.954895
5399,-87.673058,41.955055
5445,-87.673059,41.955054
5446,-87.75436,41.968814
5447,-87.732217,41.949917
5448,-87.686999,41.915268
5449,-87.62435,41.87658
5450,-87.761533,41.968695
5451,-87.714652,41.93387
5452,-87.627502,41.907646
5453,-87.657313,41.877564
5454,-87.6475,41.929349
5455,-87.661224,41.930432
4888,-87.673347,41.949663
5456,-87.81432,41.97896
5457,-87.768486,41.99146
5458,-87.659661,41.969058
5459,-87.6734,41.907762
5460,-87.727394,41.946377
5461,-87.749422,41.991948
5462,-87.697716,41.93715
5463,-87.669797,41.979618
5464,-87.732002,41.950032
5465,-87.778896,41.953011
5466,-87.678526,41.911359
5467,-87.698847,41.924188
5468,-87.630601,41.899977
5469,-87.667046,41.938503
5470,-87.634595,41.878134
5471,-87.738113,41.953487
5472,-87.73233,41.949982
5473,-87.649696,41.88081
5474,-87.748886,41.964371
5475,-87.665512,41.937286
5476,-87.693224,41.968566
5477,-87.659866,41.890926
5478,-87.667618,41.900507
5479,-87.62429,41.913574
5480,-87.668076,41.903366
5481,-87.637383,41.920731
5482,-87.680901,41.956699
5483,-87.677643,41.912384
5484,-87.706459,41.894371
5485,-87.70996,41.930624
5486,-87.707352,41.933598
4974,-87.673744,41.954464
5315,-87.668465,41.973675
5487,-87.735069,41.953442
5488,-87.630142,41.881607
5489,-87.629799,41.878113
5490,-87.727448,41.947475
5491,-87.693008,41.932301
5492,-87.685219,41.847416
5493,-87.718735,41.942867
5495,-87.685722,41.964035
5494,-87.62064,41.87833
5496,-87.640198,41.838123
5497,-87.764114,41.970524
4982,-87.632271,41.868256
5498,-87.684624,41.910267
5499,-87.733887,41.951496
5500,-87.653183,41.928608
5501,-87.655031,41.932627
5829,-87.629555,41.889824
5502,-87.637749,41.838146
5503,-87.716362,41.939335
5504,-87.636513,41.888378
5505,-87.628227,41.876297
5507,-87.688271,41.967484
5506,-87.638351,41.845417
5509,-87.766861,41.94825
5508,-87.659218,41.921921
5510,-87.539345,41.666336
7972,-87.678658,41.950504
5511,-87.629692,41.879066
5512,-87.641335,41.951828
5513,-87.76297,41.970375
5515,-87.63633,41.930088
5516,-87.629799,41.878113
5517,-87.659592,41.986118
5514,-87.629799,41.878113
5518,-87.620674,41.886314
5519,-87.763588,41.955368
5520,-87.774734,41.967583
5521,-87.590282,41.805836
5522,-87.717552,41.778736
5523,-87.760536,41.967461
5524,-87.781487,41.975624
5525,-87.651978,41.909805
5526,-87.596235,41.790172
5527,-87.641587,41.881857
5528,-87.665243,41.895823
5529,-87.777365,41.964515
5530,-87.631203,41.904064
5531,-87.638609,41.911208
5532,-87.624236,41.867352
5533,-87.627625,41.90176
5534,-87.633812,41.880653
5535,-87.580416,41.795278
5536,-87.649331,41.926169
5537,-87.67683,41.895705
5539,-87.636926,41.898557
5540,-87.651871,41.886161
5541,-87.64521,41.963192
5542,-87.571506,41.776953
5543,-87.654766,41.88456
5545,-87.63075,41.852947
5546,-87.625724,41.831034
5547,-87.636283,41.894337
5548,-87.61768,41.888542
5549,-87.658955,41.978157
5551,-87.627381,41.882656
5552,-87.648938,41.920463
5553,-87.58833,41.802624
5554,-87.665709,41.8387
5555,-87.636792,41.896844
5556,-87.658024,41.983675
5557,-87.632519,41.889183
5558,-87.63321,41.85663
5559,-87.648282,41.911888
5560,-87.701032,41.966077
5561,-87.641541,41.881832
5562,-87.622486,41.883938
5563,-87.58695,41.787952
5564,-87.634786,41.910022
5566,-87.645697,41.847621
5567,-87.661044,41.88446
5568,-87.668564,41.983017
5569,-87.627813,41.902109
5570,-87.627307,41.879405
5571,-87.622539,41.88432
5573,-87.641394,41.926596
5574,-87.649262,41.900073
5575,-87.634985,41.909511
5576,-87.626846,41.900227
5577,-87.768135,41.985069
5578,-87.615768,41.8857
5579,-87.637499,41.89815
5580,-87.566513,41.766747
5581,-87.652885,41.942829
5582,-87.65939,41.968742
5583,-87.689484,41.975342
5584,-87.634834,41.892944
5585,-87.639153,41.923145
5586,-87.631271,41.891688
5587,-87.680389,41.955772
5588,-87.623703,41.890423
5589,-87.605438,41.745258
5590,-87.669075,41.706547
5591,-87.632275,41.877709
5592,-87.625641,41.878349
5594,-87.62381,41.888065
5596,-87.63288,41.85379
5597,-87.654663,41.929588
5598,-87.656679,41.947109
5600,-87.61976,41.884514
5601,-87.643417,41.929546
5602,-87.698187,41.923449
5599,-87.621284,41.897167
5603,-87.633934,41.88763
5604,-87.677612,41.910431
5605,-87.656548,41.857719
5606,-87.708054,41.929401
5607,-87.706459,41.927826
5608,-87.588425,41.799698
5610,-87.64954,41.87482
5611,-87.62341,41.9011
5612,-87.629799,41.878113
5613,-87.634438,41.908825
5614,-87.651088,41.835978
5615,-87.622486,41.883938
5616,-87.623581,41.886379
5617,-87.629799,41.878113
5618,-87.67368,41.903521
5619,-87.638412,41.908981
5620,-87.629799,41.878113
5621,-87.65477,41.836102
5622,-87.632614,41.881569
5624,-87.644348,41.932957
5625,-87.623863,41.890423
5626,-87.632423,41.881771
5627,-87.67457,41.908523
5628,-87.637199,41.879211
5630,-87.649948,41.877682
5631,-87.658623,41.969017
5632,-87.646179,41.852792
5633,-87.644356,41.938999
5634,-87.668259,41.977283
5635,-87.628502,41.886295
5637,-87.632195,41.876457
5638,-87.622421,41.884274
5639,-87.674477,41.93935
5640,-87.655815,41.946308
5641,-87.645561,41.962029
5642,-87.632439,41.9175
5623,-87.61908,41.891098
5643,-87.666672,41.903423
5644,-87.627312,41.868057
5645,-87.699097,41.975826
5646,-87.699097,41.975826
5647,-87.70589,41.953857
5648,-87.641655,41.885666
5649,-87.618306,41.892207
5650,-87.687248,41.913342
5651,-87.624058,41.899565
5652,-87.631536,41.895192
5653,-87.689668,42.016487
5654,-87.799594,41.945292
5655,-87.685181,41.910152
5629,-87.617874,41.898067
5656,-87.634984,41.91056
5657,-87.633798,41.914493
5658,-87.628864,41.902684
5659,-87.642995,41.94916
5660,-87.627066,41.885407
5593,-87.683495,41.910362
5661,-87.786171,41.947968
5662,-87.642527,41.947369
5664,-87.697154,41.899028
5665,-87.654528,41.983128
5666,-87.684246,41.910072
5667,-87.669637,41.939942
5668,-87.640961,41.651779
5669,-87.675326,41.902922
5670,-87.663449,42.0013
5671,-87.679085,41.903159
5672,-87.662961,41.924966
5673,-87.622166,41.893347
5674,-87.631016,41.896114
5675,-87.657453,41.99826
5676,-87.65597,41.946017
5677,-87.671141,41.943247
5550,-87.647426,41.884275
5679,-87.620657,41.878318
5682,-87.651169,41.926927
5681,-87.647426,41.884275
5683,-87.66782,41.902513
5684,-87.671179,41.942801
5685,-87.675365,41.939631
5595,-87.687866,41.967533
5663,-87.660241,41.989392
5686,-87.724378,41.956062
5687,-87.581599,41.782531
5688,-87.647199,41.914612
5689,-87.6823,41.965063
5690,-87.594796,41.791322
5691,-87.597723,41.794902
5692,-87.629481,41.87215
5694,-87.648659,41.911659
5695,-87.665535,41.917179
5696,-87.65382,41.917871
5697,-87.62836,41.90191
5698,-87.669075,41.952797
5693,-87.649216,41.940315
5699,-87.624748,41.871574
5700,-87.735566,41.941061
5701,-87.655602,41.962776
5702,-87.718483,41.980095
5380,-87.656216,41.930779
5703,-87.641228,41.884117
5704,-87.644108,41.92221
5705,-87.653101,41.939633
5706,-87.653831,41.943985
5707,-87.670891,41.851475
5708,-87.634918,41.895496
5710,-87.639685,41.903888
5711,-87.648484,41.879607
5712,-87.628943,41.88941
5713,-87.726822,41.926353
5714,-87.64328,41.929787
5715,-87.678108,41.889927
5716,-87.618942,41.896805
5717,-87.646089,41.918209
5709,-87.62722,41.898315
5718,-87.638718,41.884277
5719,-87.63549,41.89576
5720,-87.633614,41.925718
5721,-87.739624,41.944427
5722,-87.671036,41.943405
5725,-87.671036,41.943405
5726,-87.685593,41.855419
5727,-87.663948,41.949863
5728,-87.629463,41.872093
5730,-87.667717,41.869236
5731,-87.629799,41.878113
5732,-87.644943,41.923103
5733,-87.663422,41.907036
5734,-87.640068,41.924313
5729,-87.63471,41.91145
5735,-87.634506,41.918739
5736,-87.713936,41.924515
5737,-87.635643,41.911228
5738,-87.668465,41.973675
5739,-87.628815,41.90424
5740,-87.620576,41.873198
5741,-87.686653,41.965336
5742,-87.679611,41.917831
5743,-87.680642,41.942906
5744,-87.645775,41.969654
5745,-87.63471,41.91145
5746,-87.629158,41.890003
5747,-87.62114,41.8927
5748,-87.632072,41.889774
5749,-87.624657,41.876431
5750,-87.634117,41.890179
5752,-87.596649,41.792065
5753,-87.785713,41.988449
5754,-87.654202,41.938484
5755,-87.621521,41.894966
5757,-87.649101,41.856926
5758,-87.633293,41.775005
5759,-87.628395,41.888382
5760,-87.629234,41.904076
8091,-87.631264,41.883221
5756,-87.626434,41.872997
5761,-87.624062,41.891312
5762,-87.634163,41.908184
5763,-87.625603,41.873684
5764,-87.629799,41.878113
5765,-87.628342,41.894218
5766,-87.629799,41.878113
5767,-87.629799,41.878113
5768,-87.688332,41.932167
5769,-87.647087,41.866474
5770,-87.666916,41.979858
5771,-87.649292,41.940002
5772,-87.622345,41.89275
5773,-87.630074,41.896366
5774,-87.629799,41.878113
5775,-87.624474,41.892765
5776,-87.629799,41.878113
5777,-87.625481,41.873749
5778,-87.628207,41.879167
5779,-87.652313,41.942051
5780,-87.645195,41.923019
5781,-87.63559,41.911209
5782,-87.632309,41.914696
5783,-87.653183,41.841152
5784,-87.59642,41.807693
5785,-87.609711,41.89167
5609,-87.670288,41.997635
5786,-87.753227,41.953289
5787,-87.656883,41.857365
5788,-87.643265,41.910889
5789,-87.649206,41.95469
5790,-87.65538,41.946362
5791,-87.670654,41.905754
5792,-87.632668,41.890175
5793,-87.629173,41.890205
5794,-87.625481,41.873749
5795,-87.628586,41.88995
5796,-87.711823,41.907318
5797,-87.646935,41.856853
5798,-87.654411,41.938507
5799,-87.659904,41.96999
5800,-87.681175,41.886875
5801,-87.645195,41.923019
5802,-87.666855,41.886215
5803,-87.634323,41.933338
5804,-87.652397,41.830406
5805,-87.629799,41.878113
5806,-87.643547,41.896915
5807,-87.631531,41.831345
5808,-87.68158,41.958179
5809,-87.593353,41.802391
5810,-87.622223,41.89476
5811,-87.629799,41.878113
5812,-87.707306,41.92733
5813,-87.691475,41.965973
5814,-87.650002,41.849998
5815,-87.718979,41.963322
5816,-87.645058,41.923115
5817,-87.586014,41.795803
5818,-87.67247,41.959824
5819,-87.633881,41.914806
5820,-87.632561,41.885075
5821,-87.629799,41.878113
5822,-87.601028,41.799191
5823,-87.6806,41.9393
5824,-87.663595,41.927152
5825,-87.629799,41.878113
5826,-87.791153,42.001019
5827,-87.670364,41.906162
5828,-87.675529,41.926018
5830,-87.702942,41.954266
5831,-87.657845,41.872524
5832,-87.649078,41.908684
5833,-87.672668,41.970852
5834,-87.624474,41.892765
5835,-87.637657,41.889912
8220,-87.677551,41.914616
5838,-87.645821,41.932686
5839,-87.645203,41.923023
5840,-87.622223,41.894459
5841,-87.663811,41.944771
5842,-87.661217,41.953091
5843,-87.64328,41.896717
5844,-87.626793,41.853951
5836,-87.624199,41.873394
5837,-88.094902,41.049992
5845,-87.718979,41.963322
5846,-87.637817,41.882401
5847,-87.626518,41.875587
5848,-87.65177,41.94098
5849,-87.651769,41.940979
5850,-87.698756,41.923521
5851,-87.718447,41.705832
5852,-87.687942,42.012605
5853,-87.676844,41.894353
6668,-87.634166,41.89622
5855,-87.635674,41.877453
5856,-87.640504,41.881967
5857,-87.68996,41.970734
5858,-87.628731,41.876495
5859,-87.642853,41.83807
5860,-87.624333,41.879535
5861,-87.67457,41.954506
5862,-87.695425,41.911277
5863,-87.651067,41.910055
5864,-87.633033,41.838461
5865,-87.605889,41.892194
5565,-87.636436,41.884922
5866,-87.628325,41.893434
5867,-87.913594,41.958441
5868,-87.655701,41.88369
5869,-87.641167,41.881836
5572,-87.678955,41.954433
5870,-87.62654,41.9116
5871,-87.625657,41.835388
5872,-87.625046,41.883667
5873,-87.629921,41.900738
5874,-87.623711,41.879585
5875,-87.64813,41.878043
5876,-87.686783,41.97591
5877,-87.630926,41.882496
5878,-87.751144,41.940861
5880,-87.625641,41.878345
5881,-87.648483,41.913658
5882,-87.62619,41.881565
5883,-87.64875,41.877728
5884,-87.708,41.955284
5885,-87.717987,41.688084
5886,-87.659386,41.9217
5887,-87.660477,41.996403
5888,-87.66552,41.884212
5854,-87.680183,41.954262
5889,-87.672981,41.856071
5890,-87.644371,41.935959
5891,-87.625137,41.895741
5892,-87.205666,41.569027
5893,-87.642842,41.887412
5879,-87.65432,41.91375
5894,-87.648079,41.885639
5895,-87.635666,41.882954
5896,-87.627197,41.892262
5897,-87.637184,41.495174
5898,-87.738922,41.92149
5899,-87.739639,41.944416
5900,-87.631157,41.893222
5901,-87.628143,41.894562
5903,-87.67363,41.855217
5904,-87.628365,41.894337
5905,-87.629799,41.878113
5906,-87.646042,41.833729
5907,-87.644913,41.932793
5908,-87.629799,41.878113
5909,-87.631943,41.890259
7047,-87.645905,41.932693
5911,-87.693573,41.968056
5912,-87.63047,41.894039
