u_id,user_id
113331,2983272
113332,3434690
113333,5889020
113334,6925128
113335,7929722
113336,9008145
113337,9108492
113338,9595882
113339,9674821
113340,9709325
113341,9928789
113342,10059622
113343,10372394
113344,10835378
113345,10921162
113346,11515193
113347,11548974
113348,11578955
113349,12772222
113350,13039130
113351,13940429
113352,14282061
113353,20664141
113354,26239722
113355,29724952
113356,37521872
113357,45826482
113358,48538242
113359,49184742
113360,50845042
113361,55786672
113362,57675912
113363,66551032
113364,79704252
113365,96021272
113366,104716022
113367,117206532
113368,125478112
113369,9485771
113370,9622358
113371,10941281
113372,14527666
113373,66938902
113374,397882
113375,824412
113376,3702120
113377,4071106
113378,5436008
113379,6355786
113380,7855152
113381,8677968
113382,8833884
113383,8833977
113384,8834059
113385,8834760
113386,8835274
113387,8912150
113388,9143864
113389,9148364
113390,9151256
113391,9152024
113392,9153717
113393,9420743
113394,9504785
113395,9566491
113396,9597178
113397,9599676
113398,9617239
113399,9760642
113400,9884621
113401,9980635
113402,9992587
113403,10475917
113404,10476535
113405,10583981
113406,10704296
113407,10731547
113408,10774418
113409,10826364
113410,11096564
113411,11140590
113412,11584165
113413,11596612
113414,11645593
113415,11799989
113416,11934147
113417,11941976
113418,11948164
113419,12095384
113420,12120111
113421,12491812
113422,12774893
113423,12829608
113424,12922302
113425,12944040
113426,13015190
113427,13022765
113428,13022930
113429,13025340
113430,13142287
113431,13193362
113432,13746354
113433,13771302
113434,13961406
113435,14427609
113436,14827271
113437,22001971
113438,27431352
113439,55407052
113440,57674092
113441,68480832
113442,70418772
113443,77574222
113444,89862392
113445,99341622
113446,99344332
113447,108033722
113448,126999652
113449,131544062
113450,133577012
113451,8835319
113452,10596090
113453,47532812
113454,55236
113455,503004
113456,3079174
113457,4297018
113458,4673606
113459,8313128
113460,8425796
113461,8809743
113462,8857577
113463,9026205
113464,9046228
113465,9525603
113466,9599341
113467,10247329
113468,10400189
113469,11134773
113470,11236875
113471,11639695
113472,12372051
113473,14310011
113474,17015631
113475,18866031
113476,20581261
113477,27253222
113478,34421022
113479,35556702
113480,35567522
113481,39036672
113482,42423092
113483,52561952
113484,58787602
113485,65813742
113486,65873362
113487,71692052
113488,72568252
113489,87805352
113490,5948368
113491,6071846
113492,8526844
113493,9965654
113494,11043902
113495,11192770
113496,11217243
113497,11975828
113498,12149633
113499,12729292
113500,13581247
113501,14079810
113502,14247031
113503,14782961
113504,16976141
113505,25728062
113506,29680602
113507,32097982
113508,34098492
113509,36366582
113510,43918412
113511,45522272
113512,46299152
113513,48289372
113514,49604532
113515,50702122
113516,51944742
113517,52228372
113518,52576802
113519,54913082
113520,55421602
113521,60490582
113522,61828442
113523,61983172
113524,64262312
113525,64986802
113526,72593472
113527,73140232
113528,73211922
113529,73330852
113530,73656102
113531,73903422
113532,74678902
113533,75708112
113534,77510072
113535,83661312
113536,89591652
113537,90207652
113538,91208402
113539,91245362
113540,92593082
113541,94370762
113542,94771232
113543,95009562
113544,95644942
113545,97182492
113546,97225892
113547,102337452
113548,102910132
113549,103351632
113550,104672722
113551,104939372
113552,105702002
113553,106757842
113554,107230152
113555,109225942
113556,114472052
113557,119043582
113558,120507822
113559,121210562
113560,123587492
113561,126167622
113562,127650852
113563,130224382
113564,130567892
113565,139176012
113566,139238162
113567,139438142
113568,139511922
113569,140930902
113570,141088172
113571,1826828
113572,1851356
113573,2079372
113574,3292252
113575,4829231
113576,6728334
113577,8269299
113578,8480837
113579,8511510
113580,9361817
113581,9506043
113582,9557481
113583,10018962
113584,10307605
113585,12213395
113586,12931172
113587,13631563
113588,13714809
113589,13805455
113590,13988271
113591,14135774
113592,14171772
113593,14289819
113594,20883501
113595,24795922
113596,25610452
113597,27016552
113598,32213642
113599,35819622
113600,37439122
113601,40875482
113602,40976872
113603,42511632
113604,45765312
113605,47393582
113606,47432072
113607,48018642
113608,50482222
113609,51841142
113610,52793802
113611,53372102
113612,53473822
113613,54039342
113614,60578732
113615,63642902
113616,66627212
113617,67677132
113618,68559482
113619,68689682
113620,71956352
113621,72155622
113622,72522132
113623,74150032
113624,74658122
113625,74658842
113626,74660172
113627,74677592
113628,74905782
113629,77328032
113630,77552572
113631,79119892
113632,81628462
113633,85266492
113634,86654982
113635,88044952
113636,88137772
113637,88846662
113638,91761622
113639,92186462
113640,93481442
113641,93637292
113642,94811212
113643,99330032
113644,99392572
113645,100383562
113646,101727112
113647,110901872
113648,117421222
113649,122090062
113650,122930792
113651,123380022
113652,124187052
113653,125411022
113654,125528032
113655,125892582
113656,126248532
113657,131421022
113658,138544522
113659,139001502
113660,139407102
113661,142564272
113662,142779562
113663,1337536
113664,1972862
113665,2360789
113666,2524798
113667,3639936
113668,3771164
113669,4492603
113670,4842371
113671,6026832
113672,6041622
113673,6428017
113674,7152989
113675,8252146
113676,8485477
113677,9150381
113678,9192799
113679,9197818
113680,9202017
113681,9473144
113682,9561009
113683,9739957
113684,9777229
113685,9790316
113686,9939452
113687,10312129
113688,10883266
113689,10938358
113690,11067830
113691,11122564
113692,11226368
113693,11423378
113694,11429574
113695,11468623
113696,11533869
113697,11659013
113698,12030310
113699,12172429
113700,12824571
113701,12857436
113702,13280630
113703,13330257
113704,13403590
113705,14261792
113706,14319656
113707,17054461
113708,17341861
113709,18026341
113710,22575791
113711,25294772
113712,27062632
113713,28396162
113714,33279362
113715,36047422
113716,41921612
113717,48685042
113718,49523612
113719,58993392
113720,60143532
113721,61177112
113722,63445632
113723,70077192
113724,73911012
113725,80873902
113726,85112002
113727,89664592
113728,91089982
113729,91518572
113730,95557832
113731,96294892
113732,111399442
113733,114572832
113734,119384102
113735,120689812
113736,121102912
113737,122033192
113738,141247352
113739,5187034
113740,7667688
113741,9871399
113742,11471130
113743,11937705
113744,11992675
113745,13012066
113746,13415050
113747,13429386
113748,14123877
113749,14336364
113750,14385515
113751,16459231
113752,27638332
113753,33914212
113754,35905202
113755,55432412
113756,55675142
113757,57761462
113758,59886812
113759,65004882
113760,89482092
113761,94450342
113762,95636592
113763,98702132
113764,106023442
113765,107159502
113766,113366922
113767,113696542
113768,121987222
113769,124021132
113770,140817082
113771,934448
113772,5414509
113773,9463653
113774,10371584
113775,12896541
113776,13748662
113777,23622491
113778,24915402
113779,27099432
113780,29684652
113781,33116642
113782,52836142
113783,61649312
113784,61654892
113785,65094342
113786,77368432
113787,90451062
113788,97643872
113789,98031282
113790,99651752
113791,100810172
113792,101440072
113793,105188222
113794,108826372
113795,123448942
113796,136897512
113797,3153654
113798,4660842
113799,8849663
113800,10674703
113801,10836065
113802,10867305
113803,11749236
113804,12198061
113805,12911647
113806,13887972
113807,14515947
113808,14968131
113809,16276731
113810,27272982
113811,28298502
113812,37320492
113813,43319182
113814,45483032
113815,54988812
113816,56557582
113817,61107592
113818,61213962
113819,61492372
113820,65638042
113821,69881192
113822,70366692
113823,70614662
113824,77726292
113825,77736282
113826,78311752
113827,79985852
113828,88334142
113829,92845282
113830,93775412
113831,102846382
113832,107507882
113833,109451812
113834,110392852
113835,116538402
113836,116627242
113837,119526562
113838,124836362
113839,134039502
113840,2249476
113841,4823613
113842,6949307
113843,7268027
113844,7618067
113845,8667049
113846,10191165
113847,11347815
113848,11549252
113849,11820981
113850,12733783
113851,12876842
113852,13261200
113853,13693520
113854,13934945
113855,18215181
113856,23840662
113857,36067212
113858,36714292
113859,40935172
113860,49033972
113861,53231892
113862,68418052
113863,68618692
113864,70250712
113865,73061232
113866,85029512
113867,88753202
113868,88825472
113869,90969252
113870,91432292
113871,102355592
113872,103097212
113873,104747582
113874,105117992
113875,107068542
113876,109532832
113877,111920582
113878,112378332
113879,120678222
113880,121897702
113881,121980502
113882,123920422
113883,124753432
113884,131277532
113885,142802772
113886,8861282
113887,11231939
113888,11364874
113889,12726203
113890,13180623
113891,13302049
113892,13359222
113893,21838121
113894,24227462
113895,24878372
113896,31421532
113897,32574342
113898,43078792
113899,43081452
113900,45019642
113901,54556392
113902,55660862
113903,56063362
113904,56516072
113905,68983042
113906,76266752
113907,83864162
113908,84124042
113909,93530932
113910,97306822
113911,109678902
113912,116667302
113913,121925292
113914,124309662
113915,137843852
113916,1771533
113917,4917294
113918,6028638
113919,9100034
113920,10323654
113921,12000507
113922,13926526
113923,24987822
113924,33497962
113925,43171222
113926,67308152
113927,69474662
113928,78608852
113929,78995592
113930,83443472
113931,84013022
113932,85919392
113933,88286642
113934,99840602
113935,104158002
113936,106658942
113937,109469032
113938,113479662
113939,124299492
113940,131931792
113941,134567622
113942,2503784
113943,4040424
113944,8733776
113945,8914690
113946,9430400
113947,12699285
113948,12749371
113949,12883433
113950,12896576
113951,23782261
113952,24917142
113953,25935892
113954,30948262
113955,34987692
113956,40476842
113957,57941642
113958,60208552
113959,73896942
113960,80289612
113961,87765042
113962,97269042
113963,102135032
113964,102397362
113965,130797682
113966,11271582
113967,11619239
113968,12946078
113969,69102672
113970,72417952
113971,138476522
113972,6693347
113973,9905512
113974,10199262
113975,10452232
113976,10547823
113977,10856410
113978,11125895
113979,11231606
113980,12883535
113981,14588220
113982,18245891
113983,19842231
113984,32466452
113985,32772992
113986,56929952
113987,58015882
113988,72193692
113989,74526412
113990,76747762
113991,84833872
113992,85984442
113993,93052022
113994,98110012
113995,100048632
113996,100391452
113997,100883182
113998,111550302
113999,115263882
114000,121593762
114001,125937932
114002,6160247
114003,7559503
114004,7984712
114005,8659499
114006,8763794
114007,8901057
114008,9015142
114009,9142495
114010,9142499
114011,9413958
114012,11191256
114013,11674760
114014,13792161
114015,22719681
114016,24187642
114017,28285202
114018,43916152
114019,44486502
114020,44971922
114021,45900812
114022,48275072
114023,51284042
114024,53725732
114025,54412102
114026,60957582
114027,76971082
114028,86181182
114029,98732422
114030,137119002
114031,261899
114032,3931664
114033,4506950
114034,5714498
114035,5905350
114036,6399954
114037,6979927
114038,7985477
114039,8817631
114040,8931069
114041,9459880
114042,9941143
114043,10385543
114044,13111121
114045,14963821
114046,20663851
114047,32476492
114048,36543272
114049,57584612
114050,70509092
114051,74626432
114052,76428542
114053,77187722
114054,85034272
114055,87473512
114056,95178172
114057,102089912
114058,106713682
114059,107527642
114060,107975112
114061,121129172
114062,125193132
114063,1142617
114064,3346535
114065,8168397
114066,8225929
114067,9443333
114068,11099773
114069,11671461
114070,12281104
114071,13129366
114072,13787035
114073,19959661
114074,24344722
114075,28470972
114076,32783372
114077,44714812
114078,58209272
114079,60032312
114080,61343822
114081,75090122
114082,84371852
114083,96274062
114084,103411172
114085,106496722
114086,111570892
114087,117090252
114088,119883962
114089,121908872
114090,127701052
114091,4776289
114092,9138499
114093,9364128
114094,10996465
114095,20341761
114096,29815542
114097,41207872
114098,63569232
114099,4232006
114100,5036415
114101,5596879
114102,7522929
114103,8537425
114104,8922036
114105,8949645
114106,8969423
114107,9015594
114108,9026716
114109,9039999
114110,9042437
114111,9064679
114112,9075120
114113,9076322
114114,9080742
114115,9100810
114116,9106027
114117,9106432
114118,9107202
114119,9109029
114120,9112651
114121,9112688
114122,9115249
114123,9118797
114124,9119934
114125,9120236
114126,9128284
114127,9131054
114128,9133397
114129,9134279
114130,9136663
114131,9138041
114132,9138578
114133,9140628
114134,9140883
114135,9146629
114136,9154928
114137,9173381
114138,9180434
114139,9181648
114140,9190953
114141,9191041
114142,9194226
114143,9194976
114144,9207261
114145,9213343
114146,9220919
114147,9221335
114148,9257527
114149,9258338
114150,9265518
114151,9302791
114152,9310409
114153,9330062
114154,9340399
114155,9352044
114156,9356838
114157,9358950
114158,9367869
114159,9417735
114160,9464822
114161,9499518
114162,9503135
114163,9550413
114164,9603914
114165,9610266
114166,9610345
114167,9639016
114168,9665162
114169,9722162
114170,9834947
114171,9867389
114172,9869411
114173,9870216
114174,9886403
114175,9888267
114176,10226119
114177,10596009
114178,10597787
114179,10662451
114180,10676136
114181,10837410
114182,11117886
114183,11260691
114184,11494145
114185,11682948
114186,11710926
114187,11756414
114188,12202748
114189,12629556
114190,13241207
114191,13275928
114192,13279411
114193,13535800
114194,13659391
114195,13987192
114196,14464509
114197,14652861
114198,16601691
114199,21096261
114200,34062512
114201,37823032
114202,38677762
114203,42665552
114204,67938732
114205,94262772
114206,112153062
114207,135708522
114208,9137579
114209,9476322
114210,131341452
114211,3006378
114212,8005501
114213,9052373
114214,9698319
114215,9738288
114216,10266427
114217,10739420
114218,11062218
114219,11955139
114220,12436142
114221,12848834
114222,12989981
114223,13402209
114224,13540956
114225,14007414
114226,14015597
114227,14050391
114228,14376058
114229,14430662
114230,14459860
114231,14970331
114232,16684601
114233,17690181
114234,20823641
114235,27363962
114236,31977752
114237,33114322
114238,40319852
114239,45168212
114240,52560442
114241,53213702
114242,58026572
114243,75438762
114244,75932782
114245,90566762
114246,97836002
114247,102828642
114248,103596112
114249,104805872
114250,108752142
114251,113503472
114252,113820992
114253,120301572
114254,120875072
114255,128185192
114256,2030702
114257,5040645
114258,8991643
114259,9169700
114260,9427823
114261,9494224
114262,10161186
114263,10646823
114264,11374434
114265,11570916
114266,12076450
114267,12225918
114268,13396594
114269,13575928
114270,13672550
114271,14160600
114272,14374891
114273,14467376
114274,18556531
114275,20388701
114276,22176331
114277,28394242
114278,32797872
114279,41525132
114280,43217052
114281,46854652
114282,68205642
114283,74397302
114284,76710912
114285,84275532
114286,91871352
114287,95625042
114288,104758612
114289,107348132
114290,109259342
114291,112180612
114292,123165682
114293,3103949
114294,9452937
114295,9701007
114296,10591122
114297,11587431
114298,11756311
114299,12226967
114300,13588559
114301,15172441
114302,19887301
114303,20277921
114304,29162332
114305,30749722
114306,33525692
114307,35026472
114308,42066032
114309,43346222
114310,54341422
114311,105563432
114312,110816212
114313,111047322
114314,112291032
114315,119276522
114316,122516732
114317,122772432
114318,5912300
114319,8922397
114320,8967330
114321,9547710
114322,9556383
114323,9630790
114324,10539541
114325,12427807
114326,12749781
114327,13122470
114328,14030881
114329,14038304
114330,22254421
114331,40534392
114332,40877682
114333,71819752
114334,74810632
114335,76130602
114336,85088032
114337,89174562
114338,91984292
114339,102166122
114340,103909832
114341,111187912
114342,118069342
114343,129376722
114344,1848995
114345,6252721
114346,7890222
114347,8261884
114348,8766092
114349,8996140
114350,9309317
114351,9310301
114352,9356689
114353,9478039
114354,9751388
114355,9911231
114356,10026925
114357,10170999
114358,10597725
114359,11431998
114360,11700186
114361,11929976
114362,12054898
114363,12572739
114364,12708920
114365,14448325
114366,22168791
114367,24097752
114368,29065062
114369,31664052
114370,37268932
114371,40954612
114372,43872212
114373,47051702
114374,51725212
114375,71130092
114376,71683712
114377,73286652
114378,75012362
114379,75290522
114380,77690782
114381,82353882
114382,82737372
114383,84344272
114384,84853112
114385,86635642
114386,86851352
114387,89087192
114388,91366822
114389,92814512
114390,94168842
114391,94931492
114392,94981652
114393,95233742
114394,95717962
114395,96038342
114396,97730742
114397,98750212
114398,98968212
114399,99107682
114400,99789272
114401,101293372
114402,102336162
114403,102809482
114404,103918562
114405,104185812
114406,104651002
114407,107719182
114408,109698462
114409,113574692
114410,119576382
114411,122221272
114412,123773312
114413,125014832
114414,128206092
114415,128977762
114416,132781842
114417,134642782
114418,140130952
114419,142205912
114420,143048992
114421,1695392
114422,3137346
114423,7030810
114424,7567548
114425,8843445
114426,9260954
114427,9309126
114428,9390354
114429,9842576
114430,10089941
114431,10318727
114432,10477576
114433,10695756
114434,11032831
114435,11115381
114436,11727168
114437,11931228
114438,11934613
114439,12168097
114440,12281756
114441,12635543
114442,12666151
114443,13587108
114444,13753327
114445,14363581
114446,20467071
114447,20742111
114448,26707102
114449,27401182
114450,31447512
114451,33271892
114452,33778052
114453,34200062
114454,35133672
114455,39455412
114456,39996222
114457,40002202
114458,44887902
114459,45026792
114460,45766122
114461,55017732
114462,55431202
114463,57031552
114464,57805442
114465,59050422
114466,63690672
114467,64769882
114468,67076422
114469,68023282
114470,71650182
114471,73854482
114472,74627242
114473,76767292
114474,77846542
114475,79229062
114476,83444522
114477,86254382
114478,92471992
114479,95862002
114480,98621292
114481,99322612
114482,99789812
114483,102569672
114484,109782862
114485,110838802
114486,111109222
114487,117640092
114488,126077082
114489,127966862
114490,132309262
114491,132441872
114492,132615772
114493,134561642
114494,138003542
114495,140497712
114496,140878082
114497,3067818
114498,7636024
114499,7836710
114500,7888092
114501,7964861
114502,8152327
114503,9005397
114504,9163450
114505,9308194
114506,9361849
114507,9442354
114508,9473008
114509,9652585
114510,9694477
114511,9774797
114512,9973704
114513,10213325
114514,10464508
114515,10515558
114516,10574286
114517,10699465
114518,10742434
114519,10770113
114520,11278873
114521,11476173
114522,11480494
114523,11542076
114524,12091505
114525,13417613
114526,13944042
114527,14004658
114528,15377441
114529,18374781
114530,27016182
114531,28593952
114532,28935232
114533,29194192
114534,29797102
114535,40844062
114536,42435172
114537,45068432
114538,48671242
114539,50948102
114540,52419302
114541,53443502
114542,53752182
114543,56448272
114544,57879102
114545,59375692
114546,61770112
114547,62245382
114548,62632142
114549,64177212
114550,64905272
114551,65018362
114552,67876282
114553,71137802
114554,73669772
114555,75664342
114556,76563332
114557,81894052
114558,82200972
114559,83669922
114560,84704522
114561,98947422
114562,100496652
114563,102364292
114564,102366532
114565,102662392
114566,102675612
114567,103762182
114568,105249422
114569,105429742
114570,105894492
114571,106725822
114572,107775202
114573,111240972
114574,111721012
114575,113887682
114576,116909392
114577,120532542
114578,121477872
114579,121900282
114580,130315122
114581,132301552
114582,138187892
114583,139065992
114584,143216292
114585,2603546
114586,4082679
114587,6620144
114588,7398481
114589,9309342
114590,9401155
114591,9980847
114592,10140708
114593,11096031
114594,11304209
114595,11320453
114596,11654358
114597,13048923
114598,13137773
114599,13595431
114600,13750804
114601,14067547
114602,14171532
114603,18433411
114604,20732541
114605,30911572
114606,35199542
114607,35506322
114608,37018332
114609,37716542
114610,37738732
114611,40442332
114612,40723792
114613,43649412
114614,46257982
114615,48661832
114616,51072072
114617,51712392
114618,52133142
114619,53211202
114620,54279682
114621,54708672
114622,56223172
114623,57651552
114624,58358542
114625,60052422
114626,62829692
114627,64927352
114628,69598242
114629,70922042
114630,74603102
114631,75131682
114632,79287102
114633,79623782
114634,80685952
114635,80686102
114636,83131292
114637,86495142
114638,86929402
114639,88768552
114640,91199062
114641,91600772
114642,97072102
114643,97463782
114644,98429672
114645,98612932
114646,99319472
114647,101285072
114648,102348372
114649,103526382
114650,104878552
114651,107432002
114652,109135112
114653,109662382
114654,113638142
114655,120739622
114656,121361582
114657,123380342
114658,123759362
114659,125100872
114660,126985052
114661,128071972
114662,132302492
114663,136757372
114664,137720862
114665,3221234
114666,4124384
114667,4475586
114668,6325275
114669,7610853
114670,9365969
114671,9542645
114672,9672159
114673,9967623
114674,10143878
114675,10157599
114676,10524459
114677,10616979
114678,11332543
114679,11356307
114680,11383142
114681,12240485
114682,12638660
114683,13453522
114684,13659732
114685,15581001
114686,17256611
114687,20366641
114688,22411481
114689,25305652
114690,25371802
114691,26106722
114692,26365532
114693,28681472
114694,29229942
114695,31043302
114696,31753502
114697,36453232
114698,36949562
114699,37806412
114700,43340632
114701,43717572
114702,44824232
114703,51536692
114704,52033602
114705,62230732
114706,62385182
114707,62999232
114708,64068462
114709,64688632
114710,65383542
114711,66367092
114712,68433632
114713,69230902
114714,72057062
114715,77532572
114716,78082122
114717,79942922
114718,80952872
114719,84242392
114720,85509002
114721,89110382
114722,89448772
114723,92607632
114724,97658162
114725,98202852
114726,98379082
114727,107031052
114728,109226692
114729,109987232
114730,111898062
114731,112182682
114732,112594582
114733,112973162
114734,115163712
114735,116625212
114736,117464302
114737,117518002
114738,122630502
114739,129199232
114740,132002822
114741,136627722
114742,139544522
114743,140105122
114744,141427452
114745,2784443
114746,3713476
114747,9320497
114748,10130709
114749,10189704
114750,10462341
114751,10595889
114752,10771097
114753,11106157
114754,12514734
114755,12643104
114756,14537940
114757,30381002
114758,39131022
114759,45509272
114760,49718482
114761,55798252
114762,60702732
114763,63360572
114764,64701072
114765,67287622
114766,67801202
114767,78339732
114768,78907182
114769,80627032
114770,84340422
114771,89486012
114772,95382852
114773,96588182
114774,97249802
114775,99094442
114776,101731302
114777,101990082
114778,107437452
114779,110860802
114780,113202772
114781,113806092
114782,113901962
114783,116180652
114784,121596782
114785,121706812
114786,121955442
114787,140118262
114788,140952882
114789,4110678
114790,4657460
114791,8012657
114792,8013892
114793,9142299
114794,9252784
114795,9265800
114796,9565402
114797,9588194
114798,9632431
114799,9656018
114800,9783619
114801,9810152
114802,9813493
114803,9858790
114804,9982323
114805,10047843
114806,10086881
114807,10174175
114808,10192565
114809,10194274
114810,10274162
114811,10359183
114812,10366542
114813,10412346
114814,10444617
114815,10470803
114816,10482803
114817,10487361
114818,10524160
114819,10527175
114820,10531539
114821,10553105
114822,10584450
114823,10680418
114824,10684410
114825,10686456
114826,10716727
114827,10725571
114828,10988492
114829,11010591
114830,11092861
114831,11107711
114832,11784232
114833,12167643
114834,12294850
114835,12495677
114836,12559715
114837,12884721
114838,13415627
114839,14067684
114840,14084349
114841,14430015
114842,18387411
114843,18461451
114844,19920341
114845,21777861
114846,31213972
114847,34460112
114848,35960512
114849,37512792
114850,40301282
114851,42970572
114852,43950692
114853,50641562
114854,51083592
114855,52375682
114856,52687512
114857,53488362
114858,55539402
114859,56164242
114860,62152742
114861,63019002
114862,66629032
114863,71982342
114864,75097052
114865,81240022
114866,85445832
114867,85938872
114868,86268852
114869,97441302
114870,98121932
114871,113875842
114872,121673292
114873,143050032
114874,5163700
114875,5251794
114876,5790614
114877,7562106
114878,8392207
114879,8541965
114880,9062333
114881,9123618
114882,9205647
114883,9212845
114884,9339035
114885,9487219
114886,9491280
114887,9667953
114888,9769746
114889,9918601
114890,10038342
114891,10081057
114892,10175049
114893,10184523
114894,10201538
114895,10272522
114896,10308764
114897,10325013
114898,10429341
114899,10481237
114900,10491328
114901,10516269
114902,11202575
114903,11249660
114904,12263185
114905,12428995
114906,12498417
114907,12845294
114908,13325386
114909,13581298
114910,13753309
114911,14168616
114912,14472448
114913,14531044
114914,15545061
114915,17274381
114916,17283311
114917,17397731
114918,18761961
114919,21975381
114920,22548121
114921,22588201
114922,30892402
114923,32484772
114924,34947282
114925,40286192
114926,51741402
114927,54132442
114928,54179932
114929,62817602
114930,63414652
114931,64840742
114932,65555152
114933,66412892
114934,67979442
114935,68264492
114936,69259102
114937,74991022
114938,77630742
114939,87088632
114940,87592612
114941,100941062
114942,105207252
114943,112959512
114944,115952762
114945,117591512
114946,132226152
114947,132441472
114948,3731314
114949,207554
114950,1949514
114951,2511443
114952,4419359
114953,4563857
114954,6750827
114955,9440034
114956,11076231
114957,12283829
114958,12370858
114959,14018014
114960,14064112
114961,14095860
114962,15549071
114963,19824361
114964,27521112
114965,35360152
114966,42121902
114967,42780702
114968,42918092
114969,47306962
114970,47741812
114971,51644992
114972,54481222
114973,54624822
114974,55221402
114975,55229792
114976,60452422
114977,61773672
114978,70365822
114979,74240892
114980,78874362
114981,78966922
114982,79676012
114983,80509652
114984,86332822
114985,88089172
114986,89036382
114987,90676512
114988,94051142
114989,94919202
114990,95222422
114991,96852102
114992,97543852
114993,97791752
114994,100535822
114995,101717852
114996,102391822
114997,113100172
114998,115312212
114999,115312252
115000,117633472
115001,125645032
115002,126925982
115003,128229772
115004,129207092
115005,132991982
115006,133148732
115007,140609002
115008,141633012
115009,142058362
115010,142633472
115011,278607
115012,3401392
115013,4260760
115014,5980908
115015,8712515
115016,8978344
115017,9041370
115018,9076193
115019,9076829
115020,9078096
115021,9078294
115022,9084633
115023,9085721
115024,9086486
115025,9087831
115026,9096553
115027,9100147
115028,9102953
115029,9147179
115030,9183481
115031,9222361
115032,9234260
115033,9238243
115034,9275514
115035,9364157
115036,9479759
115037,9521539
115038,9528008
115039,9542354
115040,9673100
115041,9689099
115042,9735645
115043,9816072
115044,10233712
115045,10235008
115046,10265628
115047,10272191
115048,10272608
115049,10312357
115050,10313201
115051,10323910
115052,10329232
115053,10333173
115054,10340325
115055,10351107
115056,10375775
115057,10386982
115058,10391834
115059,10486709
115060,10650604
115061,10781708
115062,10783331
115063,10900314
115064,11000000
115065,11074493
115066,11119920
115067,11182985
115068,11266699
115069,11495482
115070,11606662
115071,11649457
115072,11653775
115073,11655249
115074,11662378
115075,11765760
115076,11960781
115077,12076412
115078,12164066
115079,12285595
115080,12512424
115081,12634061
115082,12720804
115083,12738965
115084,12808873
115085,12885826
115086,12894414
115087,12945798
115088,14501053
115089,14542237
115090,14543331
115091,14551162
115092,15467151
115093,18422661
115094,19151441
115095,19569631
115096,22150521
115097,22529381
115098,22542681
115099,26531792
115100,27938632
115101,28001382
115102,28075682
115103,28096562
115104,28266782
115105,37848462
115106,38386582
115107,39388122
115108,41333252
115109,41358042
115110,41822072
115111,42795762
115112,44234622
115113,44459212
115114,45460652
115115,52893112
115116,53128662
115117,54047732
115118,56250562
115119,60254632
115120,66848112
115121,68052822
115122,68202732
115123,68228082
115124,68899902
115125,70238022
115126,78413412
115127,86594942
115128,88608312
115129,97704002
115130,101237552
115131,101421582
115132,105791602
115133,106940832
115134,136090512
115135,19508141
115136,96670202
115137,138266232
115138,9369182
115139,10014674
115140,11010041
115141,11403258
115142,12798597
115143,12873459
115144,13212239
115145,13806917
115146,13943773
115147,14085303
115148,39029872
115149,40088072
115150,49007372
115151,64199442
115152,68636132
115153,70045372
115154,77383302
115155,88617322
115156,94632902
115157,95832002
115158,96513712
115159,96799602
115160,111367222
115161,113440182
115162,117255502
115163,118891332
115164,121082762
115165,129874232
115166,4516980
115167,5338910
115168,10396253
115169,10708844
115170,12004779
115171,12065582
115172,13684995
115173,13699738
115174,13728408
115175,21827171
115176,30423202
115177,55161622
115178,57074212
115179,73708382
115180,125784782
115181,10760018
115182,63335462
115183,137502352
115184,165113
115185,182013
115186,345501
115187,2849308
115188,3207799
115189,4497136
115190,4989937
115191,6093639
115192,6457303
115193,6591645
115194,6820056
115195,7378073
115196,7522866
115197,7973698
115198,8084381
115199,9903430
115200,9990080
115201,10026969
115202,10066450
115203,10383903
115204,10428314
115205,10431906
115206,10559053
115207,10622541
115208,10630388
115209,10642753
115210,10741456
115211,10773593
115212,10920760
115213,10951853
115214,11084393
115215,11181025
115216,11257242
115217,11615182
115218,11638858
115219,11806787
115220,11833348
115221,12151338
115222,12237646
115223,12313076
115224,12482385
115225,12669890
115226,12720847
115227,12862819
115228,12867311
115229,12975071
115230,13023101
115231,13173220
115232,13416170
115233,13416881
115234,13418538
115235,13514483
115236,13675388
115237,13791124
115238,13791980
115239,13793284
115240,13813206
115241,13921020
115242,14196926
115243,14631789
115244,15061521
115245,16677711
115246,17801981
115247,18219531
115248,19102711
115249,20474501
115250,21704871
115251,23739751
115252,24249682
115253,24285762
115254,24554222
115255,30562432
115256,30697412
115257,31133122
115258,32170332
115259,35937042
115260,36501222
115261,39974362
115262,40681792
115263,42242612
115264,42269362
115265,42327232
115266,42346552
115267,46384982
115268,46425752
115269,50336602
115270,51903672
115271,55152992
115272,57060422
115273,57967502
115274,58528882
115275,61818712
115276,61992152
115277,62059252
115278,63638962
115279,64825192
115280,66620042
115281,66669232
115282,75402602
115283,75409072
115284,76410922
115285,77299092
115286,79479282
115287,81228602
115288,83782572
115289,84425552
115290,88967722
115291,89085442
115292,89987012
115293,90001812
115294,91263822
115295,92155682
115296,92632262
115297,104530092
115298,106488322
115299,110470402
115300,113919312
115301,114655122
115302,117480932
115303,119084202
115304,120819732
115305,127654372
115306,131394532
115307,140751682
115308,141005632
115309,141162012
115310,2253626
115311,2361583
115312,3027024
115313,3731894
115314,4426531
115315,5164048
115316,6146049
115317,6996054
115318,8291822
115319,8350982
115320,8638489
115321,9208119
115322,9256946
115323,9551896
115324,9696327
115325,9864654
115326,10119656
115327,10262590
115328,10441791
115329,10475478
115330,10477190
